gen_index,rank,real_index,distance
230,4,78,8.246852
231,0,82,14.977651
231,1,122,15.370613
231,2,177,15.385493
231,3,156,15.462461
231,4,12,15.543805
232,0,81,9.029766
232,1,304,9.958646
232,2,85,10.043974
232,3,290,10.366705
232,4,153,10.636890
233,0,12,14.482555
233,1,177,14.853811
233,2,162,14.925122
233,3,41,14.938446
233,4,156,15.129243
234,0,67,6.813973
234,1,51,7.145905
234,2,24,7.531092
234,3,263,7.640331
234,4,22,7.795759
235,0,63,9.486279
235,1,304,9.511692
235,2,81,9.687916
235,3,197,9.698044
235,4,78,9.751243
236,0,99,11.593547
236,1,270,11.741613
236,2,267,12.159884
236,3,327,12.231835
236,4,200,12.563054
237,0,250,12.488271
237,1,177,12.858974
237,2,249,13.148533
237,3,181,13.189525
237,4,284,13.324198
238,0,67,7.350570
238,1,115,7.385999
238,2,51,7.527416
238,3,127,7.660546
238,4,144,7.808143
239,0,177,11.613359
239,1,82,11.622180
239,2,12,11.700350
239,3,307,11.908882
239,4,123,11.988945
240,0,82,8.541921
240,1,322,10.308783
240,2,301,10.705141
240,3,12,10.814010
240,4,307,10.887867
241,0,83,8.146246
241,1,197,8.293045
241,2,299,8.683663
241,3,332,9.326312
241,4,72,9.440853
242,0,251,9.092157
242,1,177,9.224009
242,2,267,9.838253
242,3,77,10.003524
242,4,99,10.037223
243,0,82,10.164627
243,1,12,10.214043
243,2,319,10.555251
243,3,63,10.644789
243,4,177,10.676261
244,0,188,10.824594
244,1,104,10.830888
244,2,263,10.916751
244,3,3,11.045202
244,4,51,11.049023
245,0,82,11.562484
245,1,177,11.749228
245,2,12,11.813259
245,3,221,12.011106
245,4,63,12.152682
246,0,63,10.844769
246,1,156,10.997891
246,2,241,11.662864
246,3,304,11.905271
246,4,145,11.944375
247,0,11,12.780075
247,1,91,12.808011
247,2,40,12.929667
247,3,12,12.954277
247,4,228,12.980234
248,0,81,11.638182
248,1,304,11.847836
248,2,153,12.188725
248,3,290,12.747030
248,4,12,12.836156
249,0,101,6.739009
249,1,285,6.901503
249,2,174,7.246707
249,3,323,7.637759
249,4,105,7.664407
250,0,82,14.260400
250,1,156,16.417688
250,2,322,16.434557
250,3,177,16.601093
250,4,181,16.771975
251,0,153,7.832451
251,1,209,7.851458
251,2,101,8.142083
251,3,174,8.228814
251,4,290,8.286360
252,0,51,7.649351
252,1,263,8.415994
252,2,161,8.466175
252,3,267,8.504709
252,4,183,8.571028
253,0,285,5.718174
253,1,174,6.012677
253,2,101,6.045391
