gen_index,rank,real_index,distance
233,4,43,9.985671
234,0,126,14.508611
234,1,98,14.803665
234,2,23,14.872359
234,3,140,14.879336
234,4,105,14.936077
235,0,16,10.717178
235,1,18,11.039325
235,2,15,11.339555
235,3,116,11.461046
235,4,64,11.630223
236,0,86,10.746269
236,1,83,11.221587
236,2,75,11.242739
236,3,136,11.391841
236,4,22,11.498633
237,0,40,13.475449
237,1,55,13.772205
237,2,60,14.674271
237,3,13,15.131905
237,4,98,15.238320
238,0,138,8.648293
238,1,106,9.099930
238,2,110,9.748474
238,3,16,9.791225
238,4,86,10.103879
239,0,7,12.616889
239,1,90,12.971939
239,2,100,13.261893
239,3,54,13.394066
239,4,36,13.606612
240,0,34,13.510512
240,1,126,13.909045
240,2,139,13.946672
240,3,23,13.978535
240,4,113,14.000056
241,0,136,13.659170
241,1,83,13.712182
241,2,69,13.741928
241,3,13,13.801627
241,4,71,13.871971
242,0,48,9.933836
242,1,45,11.911375
242,2,79,12.337021
242,3,56,13.455529
242,4,94,13.823514
243,0,12,9.117234
243,1,94,9.450159
243,2,76,9.523831
243,3,110,9.628544
243,4,106,9.757129
244,0,122,16.154333
244,1,110,16.287596
244,2,116,16.329973
244,3,140,16.541599
244,4,70,16.542114
245,0,71,10.968692
245,1,64,11.113426
245,2,16,11.411327
245,3,37,11.493366
245,4,13,12.122480
246,0,4,11.626287
246,1,70,11.836036
246,2,128,12.085292
246,3,88,12.490141
246,4,28,12.646964
247,0,24,10.506502
247,1,93,11.275640
247,2,54,11.290919
247,3,85,12.306578
247,4,52,12.821743
248,0,76,12.253009
248,1,79,12.469070
248,2,46,12.623055
248,3,110,12.627298
248,4,49,12.790967
249,0,83,10.882705
249,1,75,11.229184
249,2,117,11.741538
249,3,90,11.766213
249,4,14,12.159625
250,0,139,12.249288
250,1,114,12.391809
250,2,112,12.660324
250,3,116,12.690568
250,4,106,12.708002
251,0,54,10.454173
251,1,7,10.641950
251,2,52,11.545960
251,3,2,12.850950
251,4,85,13.093132
252,0,6,12.043064
252,1,35,14.275851
252,2,19,14.661345
252,3,39,15.128105
252,4,99,15.493097
253,0,61,7.335740
253,1,23,7.520218
253,2,82,7.680818
